id,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_status
2723,23,120000,MORTGAGE,7.0,EDUCATION,B,6000,11.49,0.05,N,4,0
24504,36,24000,RENT,2.0,MEDICAL,B,4000,11.49,0.17,N,13,0
23478,43,98004,MORTGAGE,11.0,VENTURE,A,5000,8.49,0.05,N,15,0
18444,24,74004,MORTGAGE,0.0,EDUCATION,A,7125,6.62,0.1,N,4,0
49795,22,60000,RENT,0.0,PERSONAL,A,6000,8.9,0.1,N,3,0
40850,22,70000,MORTGAGE,3.0,VENTURE,C,3000,14.79,0.04,N,2,0
49273,26,30000,RENT,0.0,VENTURE,B,3000,11.99,0.1,N,2,0
32623,25,24000,RENT,0.0,MEDICAL,A,5000,7.49,0.21,N,2,0
38046,29,64500,MORTGAGE,0.0,HOMEIMPROVEMENT,A,7000,6.91,0.11,N,6,0
44926,23,29000,RENT,3.0,PERSONAL,C,5000,12.53,0.17,Y,3,0
52981,24,70000,RENT,8.0,DEBTCONSOLIDATION,A,12000,7.51,0.17,N,4,0
57076,28,50400,RENT,2.0,VENTURE,B,5000,10.37,0.1,N,8,0
40341,25,48000,RENT,0.0,EDUCATION,A,1000,5.99,0.02,N,4,0
53383,28,100000,RENT,0.0,HOMEIMPROVEMENT,C,15000,15.96,0.15,Y,9,0
36421,23,30000,RENT,0.0,PERSONAL,B,8000,12.21,0.27,N,2,0
37420,30,55000,MORTGAGE,14.0,DEBTCONSOLIDATION,B,13750,10.75,0.25,N,9,0
8197,30,120000,MORTGAGE,4.0,DEBTCONSOLIDATION,B,20000,11.49,0.17,N,9,0
16615,29,70000,RENT,4.0,PERSONAL,B,6000,11.49,0.09,N,7,0
57430,28,65000,RENT,12.0,HOMEIMPROVEMENT,C,8000,14.35,0.12,Y,5,0
49647,23,70000,MORTGAGE,2.0,DEBTCONSOLIDATION,A,6000,5.42,0.09,N,2,0
53290,52,60000,MORTGAGE,3.0,PERSONAL,A,14650,7.49,0.24,N,22,0
25843,29,38000,RENT,0.0,EDUCATION,B,4000,11.89,0.11,N,5,0
50511,26,50000,RENT,8.0,VENTURE,A,14000,7.66,0.28,N,3,0
32374,40,55000,MORTGAGE,5.0,VENTURE,B,7000,9.99,0.13,N,14,0
40356,32,45000,OWN,0.0,MEDICAL,B,3500,10.37,0.08,N,5,0
50973,36,60000,MORTGAGE,18.0,EDUCATION,B,5000,10.65,0.08,N,17,0
36153,23,73000,RENT,7.0,DEBTCONSOLIDATION,C,2500,14.35,0.03,N,3,0
45786,27,32000,RENT,4.0,PERSONAL,A,3000,8.49,0.09,N,5,0
51027,22,33000,RENT,4.0,DEBTCONSOLIDATION,D,16000,14.09,0.48,N,4,1
17066,30,29500,RENT,5.0,VENTURE,B,7200,12.42,0.26,N,7,0
10161,30,120000,MORTGAGE,11.0,DEBTCONSOLIDATION,C,10000,13.61,0.08,Y,6,0
47325,33,55000,MORTGAGE,1.0,MEDICAL,C,9000,13.16,0.16,N,7,0
32511,29,120000,RENT,3.0,MEDICAL,B,4000,10.74,0.03,N,7,0
8074,31,40000,RENT,1.0,MEDICAL,B,4800,11.89,0.12,N,8,0
8638,29,29000,RENT,1.0,EDUCATION,B,11000,9.91,0.38,N,8,1
28066,24,55000,RENT,6.0,DEBTCONSOLIDATION,A,5000,7.49,0.09,N,3,0
10832,24,77000,MORTGAGE,8.0,EDUCATION,B,25000,10.75,0.32,N,4,1
24707,33,60000,RENT,4.0,HOMEIMPROVEMENT,B,3000,10.59,0.05,N,5,0
18737,21,18000,OWN,3.0,MEDICAL,C,5300,15.27,0.29,N,3,0
55108,28,60000,RENT,12.0,HOMEIMPROVEMENT,A,6000,9.63,0.1,N,5,0
58463,27,30000,MORTGAGE,11.0,MEDICAL,A,1600,7.4,0.05,N,5,0
51967,27,60000,MORTGAGE,10.0,PERSONAL,A,10000,7.49,0.17,N,6,0
53298,28,105000,MORTGAGE,12.0,VENTURE,A,7000,7.51,0.07,N,7,0
26899,23,58752,RENT,4.0,DEBTCONSOLIDATION,A,10000,6.03,0.17,N,2,0
56926,37,99518,MORTGAGE,20.0,HOMEIMPROVEMENT,A,6000,6.62,0.06,N,13,0
22359,33,156000,MORTGAGE,1.0,EDUCATION,C,15000,13.06,0.1,Y,8,0
37656,41,30000,RENT,3.0,MEDICAL,C,7000,13.49,0.23,N,12,0
41998,25,46000,RENT,0.0,MEDICAL,C,8600,15.96,0.19,N,4,0
24263,24,90000,OWN,5.0,DEBTCONSOLIDATION,D,4800,14.09,0.05,Y,3,0
58548,23,52000,MORTGAGE,7.0,VENTURE,A,6000,7.88,0.12,N,2,0
55005,42,90000,MORTGAGE,13.0,HOMEIMPROVEMENT,B,9600,10.74,0.11,N,11,0
33974,37,120000,OWN,1.0,HOMEIMPROVEMENT,C,7500,10.28,0.06,N,16,0
35510,28,160000,MORTGAGE,12.0,DEBTCONSOLIDATION,A,6500,6.03,0.04,N,9,0
40190,22,67500,RENT,1.0,EDUCATION,A,4000,7.74,0.06,N,3,0
18210,23,64000,MORTGAGE,7.0,EDUCATION,C,15000,13.85,0.23,Y,3,0
42894,36,50400,MORTGAGE,8.0,PERSONAL,B,3000,10.99,0.06,N,14,0
32253,21,24000,OWN,1.0,VENTURE,B,5000,11.89,0.21,N,2,0
36611,33,40000,RENT,14.0,MEDICAL,A,14000,6.62,0.36,N,9,1
22630,22,40000,OWN,6.0,VENTURE,D,7000,14.91,0.17,Y,3,0
46155,24,67000,MORTGAGE,8.0,MEDICAL,A,3000,5.99,0.05,N,2,0
44758,21,31200,OWN,5.0,VENTURE,B,6000,11.71,0.19,N,2,0
16628,23,48000,RENT,8.0,PERSONAL,B,4000,10.37,0.08,N,2,1
42738,33,26400,RENT,0.0,MEDICAL,C,2500,13.92,0.09,N,9,0
14194,22,103000,OWN,2.0,MEDICAL,B,18000,10.75,0.17,N,2,0
58195,22,48000,RENT,4.0,DEBTCONSOLIDATION,B,20000,10.25,0.42,N,2,1
50471,22,120640,RENT,0.0,VENTURE,B,16000,10.99,0.13,N,3,0
2226,31,36000,RENT,5.0,EDUCATION,A,8000,7.51,0.22,N,8,0
38945,23,77940,MORTGAGE,2.0,DEBTCONSOLIDATION,B,16250,10.0,0.2,N,3,0
48267,30,70550,MORTGAGE,3.0,MEDICAL,E,15000,15.68,0.16,Y,7,1
4344,24,24000,RENT,4.0,MEDICAL,B,5000,10.74,0.21,N,3,0
48586,22,50000,MORTGAGE,6.0,MEDICAL,B,8000,10.25,0.16,N,2,0
3,30,70000,RENT,14.0,VENTURE,B,12000,11.11,0.17,N,5,0
50104,22,27000,RENT,2.0,MEDICAL,A,9000,6.54,0.33,N,4,1
11228,26,35000,MORTGAGE,10.0,MEDICAL,B,1500,12.18,0.04,N,3,0
10740,22,48000,RENT,1.0,EDUCATION,C,9600,13.16,0.2,N,4,0
4062,37,58000,RENT,0.0,VENTURE,B,13750,10.75,0.24,N,16,0
15808,29,64000,RENT,3.0,HOMEIMPROVEMENT,B,14000,10.25,0.23,N,9,0
27407,22,40000,MORTGAGE,3.0,EDUCATION,A,12000,6.54,0.3,N,4,0
3093,22,70000,MORTGAGE,6.0,EDUCATION,A,5000,8.49,0.07,N,4,0
58112,30,100000,MORTGAGE,3.0,HOMEIMPROVEMENT,B,15000,11.14,0.15,N,10,0
49582,24,38000,RENT,0.0,PERSONAL,C,3000,13.98,0.08,Y,4,0
11798,24,65000,RENT,3.0,VENTURE,B,17000,9.91,0.26,N,3,0
2410,22,30000,OWN,0.0,PERSONAL,A,3000,7.29,0.1,N,3,0
24642,26,45000,RENT,4.0,VENTURE,A,7000,5.42,0.16,N,4,0
17339,21,35000,RENT,5.0,EDUCATION,B,7000,11.48,0.2,N,3,0
2976,24,70000,MORTGAGE,2.0,MEDICAL,A,14000,7.88,0.2,N,2,0
57806,21,30000,RENT,0.0,EDUCATION,C,6000,13.49,0.2,N,2,0
49898,27,43288,RENT,3.0,MEDICAL,A,10000,6.03,0.23,N,9,0
33711,29,125000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,8000,6.76,0.06,N,9,0
26045,22,30000,RENT,6.0,EDUCATION,A,3000,7.88,0.1,N,3,0
16036,26,66912,MORTGAGE,10.0,MEDICAL,C,20000,12.73,0.3,N,4,0
52652,22,54000,MORTGAGE,2.0,DEBTCONSOLIDATION,D,2000,16.89,0.04,Y,4,1
17302,38,55365,MORTGAGE,1.0,PERSONAL,D,2500,14.59,0.04,N,11,1
25724,24,49200,MORTGAGE,8.0,VENTURE,A,2500,7.74,0.05,N,3,0
1125,24,55140,RENT,8.0,DEBTCONSOLIDATION,D,10000,16.49,0.18,N,3,1
20657,24,24168,RENT,0.0,MEDICAL,D,10625,14.09,0.41,N,3,1
29711,28,105000,MORTGAGE,8.0,VENTURE,C,12000,13.49,0.11,N,10,0
49282,24,112000,MORTGAGE,0.0,VENTURE,A,13000,8.94,0.11,N,3,0
32086,21,30000,OWN,5.0,VENTURE,B,1000,12.42,0.03,N,3,0
39977,25,90000,RENT,9.0,VENTURE,D,28000,13.99,0.32,Y,4,1
54888,31,76500,RENT,1.0,VENTURE,B,9000,10.65,0.11,N,9,0
16552,27,110000,MORTGAGE,2.0,DEBTCONSOLIDATION,A,8500,7.14,0.08,N,6,0
5770,26,34000,MORTGAGE,5.0,DEBTCONSOLIDATION,C,2500,14.65,0.07,Y,2,1
45849,35,120000,MORTGAGE,4.0,MEDICAL,B,12500,11.49,0.1,N,10,0
27901,23,120000,MORTGAGE,4.0,EDUCATION,D,15200,15.62,0.13,Y,3,0
14120,34,80000,MORTGAGE,5.0,PERSONAL,A,12000,7.49,0.15,N,6,0
33512,23,65000,RENT,3.0,EDUCATION,A,14000,7.49,0.22,N,3,0
25837,25,66000,MORTGAGE,9.0,VENTURE,B,25000,10.99,0.38,N,4,0
11601,44,30000,RENT,1.0,MEDICAL,C,8400,12.87,0.28,Y,11,0
47939,24,55000,RENT,2.0,MEDICAL,A,8000,7.49,0.15,N,3,0
43617,25,102058,MORTGAGE,9.0,MEDICAL,B,10000,10.25,0.09,N,2,0
15719,29,185000,MORTGAGE,4.0,VENTURE,B,5000,10.0,0.03,N,6,0
53177,30,37200,RENT,1.0,MEDICAL,A,7200,6.91,0.19,N,10,0
8922,23,75000,MORTGAGE,6.0,EDUCATION,B,6000,11.11,0.08,N,2,0
53220,29,30000,RENT,3.0,DEBTCONSOLIDATION,C,3000,13.49,0.1,Y,5,0
47675,24,40000,RENT,5.0,VENTURE,A,7000,7.4,0.17,N,3,0
25717,22,114000,MORTGAGE,6.0,VENTURE,C,9950,13.06,0.09,N,4,0
11515,27,54000,RENT,7.0,DEBTCONSOLIDATION,B,8500,11.49,0.16,N,6,0
41366,23,48000,RENT,4.0,DEBTCONSOLIDATION,A,5000,5.79,0.1,N,2,0
48171,22,54000,RENT,6.0,HOMEIMPROVEMENT,D,5000,15.62,0.09,Y,3,1
28050,24,40000,RENT,4.0,MEDICAL,A,5000,5.79,0.13,N,3,0
26775,22,50000,RENT,5.0,PERSONAL,B,10000,11.14,0.2,N,4,0
46314,22,50000,OWN,6.0,MEDICAL,A,5000,8.9,0.1,N,3,0
6741,26,35004,OWN,4.0,MEDICAL,C,15250,13.98,0.4,N,4,0
52598,29,57996,RENT,4.0,MEDICAL,B,8000,10.25,0.14,N,5,0
49991,24,300000,MORTGAGE,6.0,MEDICAL,C,25000,12.61,0.08,Y,2,0
56653,36,80000,RENT,4.0,HOMEIMPROVEMENT,B,25000,11.49,0.31,N,15,0
2917,22,32000,RENT,2.0,PERSONAL,C,4500,15.96,0.14,N,3,1
49355,24,69000,RENT,8.0,EDUCATION,B,8000,9.99,0.12,N,4,1
33485,28,100000,RENT,0.0,MEDICAL,B,25000,10.74,0.25,N,8,0
6817,22,66000,RENT,3.0,DEBTCONSOLIDATION,B,10000,11.14,0.15,N,4,0
14191,30,80000,MORTGAGE,3.0,HOMEIMPROVEMENT,D,25000,16.89,0.31,N,9,0
19636,41,50000,RENT,2.0,PERSONAL,C,9000,14.72,0.18,N,12,0
29332,24,63504,RENT,0.0,MEDICAL,C,3500,10.0,0.06,N,4,0
43195,34,125000,MORTGAGE,18.0,VENTURE,A,24000,6.92,0.19,N,8,0
48948,24,55000,RENT,8.0,VENTURE,B,7000,11.71,0.13,N,4,0
40885,25,37200,RENT,0.0,PERSONAL,C,7000,14.27,0.19,N,4,0
25929,23,130000,RENT,2.0,DEBTCONSOLIDATION,A,8000,7.51,0.06,N,3,0
39442,28,39900,RENT,3.0,HOMEIMPROVEMENT,B,15000,9.91,0.38,N,8,1
28170,23,50000,MORTGAGE,7.0,VENTURE,A,6000,6.62,0.12,N,4,0
44967,22,70000,MORTGAGE,3.0,PERSONAL,B,10000,10.62,0.14,N,2,0
58451,23,69000,RENT,8.0,PERSONAL,B,15000,10.65,0.22,N,4,0
46575,32,58000,MORTGAGE,3.0,HOMEIMPROVEMENT,A,6000,7.51,0.1,N,5,0
23638,32,50000,RENT,2.0,MEDICAL,B,4000,11.86,0.08,N,8,0
29086,38,78000,MORTGAGE,9.0,DEBTCONSOLIDATION,A,5400,7.88,0.07,N,12,0
22519,28,24996,RENT,3.0,MEDICAL,C,9000,13.16,0.36,N,8,1
50989,22,33000,RENT,0.0,PERSONAL,B,5000,10.0,0.15,N,3,0
46004,28,31200,MORTGAGE,8.0,DEBTCONSOLIDATION,A,6000,7.14,0.19,N,9,0
48226,32,65000,MORTGAGE,0.0,EDUCATION,A,3000,6.92,0.05,N,10,0
56336,23,75000,RENT,1.0,VENTURE,A,2000,7.49,0.03,N,4,0
23153,23,30000,RENT,0.0,DEBTCONSOLIDATION,B,1000,11.71,0.03,N,2,1
51339,28,65000,MORTGAGE,6.0,PERSONAL,A,13000,7.88,0.2,N,8,0
51574,26,71000,RENT,1.0,VENTURE,B,8500,10.62,0.12,N,4,0
44696,23,60000,MORTGAGE,7.0,EDUCATION,B,10000,9.88,0.17,N,2,0
54959,28,100000,MORTGAGE,12.0,VENTURE,D,5000,15.62,0.05,Y,8,0
39176,22,63900,RENT,6.0,EDUCATION,E,6000,16.45,0.1,N,3,1
43559,21,30000,RENT,3.0,MEDICAL,C,7000,13.98,0.23,N,2,0
39749,28,42000,OWN,7.0,VENTURE,C,6000,13.98,0.14,N,5,0
29434,21,30000,RENT,1.0,EDUCATION,C,14500,13.72,0.48,N,2,1
51375,25,85000,RENT,2.0,VENTURE,C,6000,13.49,0.07,N,2,0
24158,27,39996,RENT,4.0,DEBTCONSOLIDATION,B,12000,10.37,0.3,N,7,1
22346,26,54996,RENT,2.0,VENTURE,A,7200,9.63,0.13,N,3,0
6826,22,60000,MORTGAGE,3.0,VENTURE,C,11300,13.49,0.19,N,2,0
21000,25,59004,RENT,1.0,HOMEIMPROVEMENT,D,20000,14.59,0.34,Y,2,1
5471,24,36000,RENT,3.0,EDUCATION,C,4000,14.72,0.11,Y,2,0
43461,41,60000,RENT,0.0,PERSONAL,B,20000,10.37,0.33,N,13,1
48593,22,60000,MORTGAGE,6.0,EDUCATION,B,8000,10.25,0.13,N,3,0
33729,31,42000,RENT,1.0,HOMEIMPROVEMENT,A,7000,7.9,0.17,N,6,1
15830,22,54400,RENT,7.0,MEDICAL,D,8000,14.42,0.13,N,4,1
20241,22,60000,RENT,1.0,EDUCATION,C,9000,12.73,0.15,N,2,0
45773,29,85000,MORTGAGE,0.0,PERSONAL,A,10000,7.49,0.12,N,6,0
42833,24,36000,RENT,5.0,DEBTCONSOLIDATION,A,9000,6.0,0.25,N,3,0
15260,24,90000,MORTGAGE,1.0,EDUCATION,B,12000,9.91,0.13,N,4,0
23121,23,54000,RENT,7.0,DEBTCONSOLIDATION,A,5000,7.29,0.09,N,3,0
1069,22,80000,MORTGAGE,6.0,VENTURE,B,15000,10.39,0.19,N,4,0
44031,29,53000,MORTGAGE,5.0,PERSONAL,B,5000,10.62,0.09,N,6,0
20715,35,190000,OWN,9.0,HOMEIMPROVEMENT,B,16000,11.26,0.08,N,6,0
58058,34,35000,RENT,5.0,MEDICAL,D,12500,15.33,0.36,Y,9,1
43703,28,80000,MORTGAGE,4.0,HOMEIMPROVEMENT,A,15000,8.59,0.19,N,7,0
11066,31,94350,MORTGAGE,5.0,HOMEIMPROVEMENT,D,15000,14.09,0.14,N,9,0
23102,32,75000,OWN,3.0,EDUCATION,B,16000,10.99,0.21,N,9,0
26574,24,48000,RENT,0.0,VENTURE,B,3500,11.86,0.07,N,3,0
28640,29,65000,RENT,6.0,EDUCATION,B,14000,9.99,0.24,N,5,0
41513,24,50000,RENT,0.0,PERSONAL,A,20000,7.9,0.4,N,2,1
52724,29,60000,RENT,2.0,HOMEIMPROVEMENT,A,20000,6.91,0.33,N,9,1
20970,34,52000,MORTGAGE,4.0,HOMEIMPROVEMENT,A,5000,7.51,0.1,N,7,0
19680,23,145000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,14400,5.79,0.1,N,2,0
7165,34,62100,MORTGAGE,11.0,PERSONAL,B,8500,11.11,0.14,N,6,0
20556,28,70000,MORTGAGE,3.0,VENTURE,B,15000,11.86,0.21,N,5,0
13455,25,60000,MORTGAGE,9.0,HOMEIMPROVEMENT,B,5000,9.99,0.08,N,2,0
17590,24,68000,MORTGAGE,2.0,HOMEIMPROVEMENT,C,4800,12.73,0.07,N,3,0
11631,23,45000,RENT,1.0,PERSONAL,C,8000,13.48,0.18,Y,4,0
31714,28,36000,RENT,1.0,MEDICAL,A,4000,6.91,0.11,N,5,0
35308,24,52000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,3600,7.49,0.07,N,2,0
12534,27,60000,MORTGAGE,6.0,MEDICAL,A,10000,6.03,0.17,N,6,0
39463,25,170000,MORTGAGE,9.0,MEDICAL,C,30000,13.06,0.18,Y,4,0
11155,24,69996,MORTGAGE,2.0,PERSONAL,B,4000,10.75,0.06,N,3,0
7958,21,30000,RENT,0.0,EDUCATION,B,2000,11.14,0.07,N,3,0
22080,22,50000,MORTGAGE,6.0,VENTURE,B,7000,10.65,0.14,N,4,0
54247,22,55000,MORTGAGE,6.0,MEDICAL,B,2000,11.49,0.04,N,4,0
6294,27,40000,RENT,2.0,DEBTCONSOLIDATION,C,7200,14.72,0.18,N,8,0
47346,39,55000,MORTGAGE,21.0,VENTURE,A,10000,7.51,0.18,N,15,0
22599,33,30000,RENT,0.0,DEBTCONSOLIDATION,C,5000,13.57,0.17,Y,10,1
25544,21,50760,MORTGAGE,2.0,DEBTCONSOLIDATION,A,12000,7.29,0.24,N,3,0
6117,22,78000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,4000,7.29,0.05,N,3,0
16121,30,50500,RENT,0.0,HOMEIMPROVEMENT,D,4000,15.7,0.08,N,6,1
14771,25,60000,MORTGAGE,0.0,DEBTCONSOLIDATION,B,5000,9.25,0.08,N,2,0
16985,23,60000,MORTGAGE,1.0,PERSONAL,A,3200,7.49,0.06,N,3,0
55366,29,60000,MORTGAGE,13.0,MEDICAL,B,10000,12.69,0.17,N,9,0
1327,24,55000,RENT,8.0,MEDICAL,B,6000,11.99,0.11,N,4,0
26976,22,38400,RENT,5.0,DEBTCONSOLIDATION,C,4200,13.61,0.11,Y,4,0
23946,24,48000,RENT,5.0,VENTURE,C,11000,14.27,0.23,Y,2,0
56122,29,44000,RENT,9.0,VENTURE,B,5000,10.71,0.11,N,6,0
35146,24,58668,RENT,4.0,MEDICAL,D,20000,15.2,0.34,Y,2,1
32684,23,90000,RENT,3.0,VENTURE,B,3600,9.25,0.04,N,2,0
43730,39,60000,MORTGAGE,2.0,DEBTCONSOLIDATION,A,8000,7.66,0.13,N,16,0
35074,25,60000,MORTGAGE,0.0,EDUCATION,A,8000,5.79,0.13,N,3,0
25740,25,42000,RENT,1.0,PERSONAL,B,13000,11.58,0.31,N,3,1
52605,26,106000,MORTGAGE,10.0,HOMEIMPROVEMENT,A,5000,7.29,0.05,N,4,0
31992,23,109200,MORTGAGE,5.0,EDUCATION,C,5000,13.72,0.05,Y,2,0
25985,24,84996,RENT,2.0,PERSONAL,C,4500,12.23,0.05,Y,4,0
52092,23,100000,RENT,0.0,MEDICAL,A,10000,7.49,0.1,N,3,0
17513,25,30000,RENT,3.0,VENTURE,C,15000,14.22,0.5,Y,4,1
36974,23,28800,RENT,4.0,MEDICAL,A,8700,7.29,0.31,N,2,1
39586,22,25800,RENT,2.0,EDUCATION,A,6000,7.51,0.23,N,3,0
32345,27,57000,RENT,4.0,HOMEIMPROVEMENT,B,18000,10.99,0.33,N,9,1
56762,28,60000,MORTGAGE,12.0,PERSONAL,A,5000,7.66,0.08,N,9,0
57890,23,70000,MORTGAGE,4.0,VENTURE,B,10000,10.36,0.14,N,4,0
50924,23,50000,MORTGAGE,0.0,EDUCATION,A,3600,7.29,0.07,N,2,0
8030,34,60000,MORTGAGE,2.0,MEDICAL,A,6000,6.92,0.1,N,5,0
45326,23,85000,MORTGAGE,8.0,VENTURE,A,10000,7.49,0.12,N,4,0
21861,31,75000,MORTGAGE,5.0,MEDICAL,A,12000,7.51,0.16,N,5,0
25958,23,42000,RENT,7.0,VENTURE,B,10000,9.96,0.24,N,2,0
5519,23,60000,RENT,2.0,EDUCATION,B,2000,12.53,0.03,N,4,0
23789,21,33600,RENT,3.0,VENTURE,A,6000,6.91,0.18,N,2,0
29268,33,51456,MORTGAGE,3.0,VENTURE,B,8000,10.0,0.16,N,5,0
940,23,26000,RENT,6.0,PERSONAL,A,2500,6.76,0.1,N,3,0
45462,29,40000,MORTGAGE,9.0,MEDICAL,B,10000,11.99,0.25,N,9,0
2297,32,70000,MORTGAGE,7.0,HOMEIMPROVEMENT,B,8000,9.62,0.11,N,6,0
30307,22,50000,RENT,1.0,EDUCATION,B,3000,11.49,0.06,N,3,0
44348,27,37290,MORTGAGE,9.0,PERSONAL,B,6000,12.42,0.16,N,10,0
58605,29,39000,RENT,0.0,DEBTCONSOLIDATION,A,10000,6.17,0.26,N,9,0
44476,22,75000,RENT,6.0,EDUCATION,B,12000,11.99,0.16,N,3,0
57415,36,36194,RENT,2.0,MEDICAL,A,9200,7.51,0.26,N,13,0
15254,23,48000,RENT,0.0,DEBTCONSOLIDATION,D,10000,16.02,0.21,N,3,1
25541,27,125000,RENT,2.0,PERSONAL,A,14000,7.49,0.11,N,5,0
58281,26,50000,MORTGAGE,2.0,VENTURE,B,10000,12.42,0.2,N,3,0
36359,28,90000,MORTGAGE,2.0,VENTURE,A,10000,8.49,0.11,N,6,0
25993,25,57600,RENT,9.0,DEBTCONSOLIDATION,A,3000,6.62,0.05,N,3,0
55140,24,73000,MORTGAGE,8.0,DEBTCONSOLIDATION,D,17000,15.65,0.23,Y,4,1
1835,22,30000,RENT,0.0,HOMEIMPROVEMENT,A,6000,8.9,0.2,N,2,1
30248,24,65004,MORTGAGE,0.0,EDUCATION,C,8000,12.87,0.12,Y,3,0
55130,25,72000,MORTGAGE,9.0,EDUCATION,B,24000,10.99,0.33,N,3,0
52814,28,30000,RENT,5.0,EDUCATION,A,4800,6.99,0.16,N,9,0
2954,39,36000,RENT,3.0,PERSONAL,A,9600,7.29,0.27,N,12,0
25650,22,38500,RENT,2.0,PERSONAL,B,12000,10.71,0.32,N,2,1
47085,27,128000,RENT,6.0,EDUCATION,B,6000,10.59,0.05,N,9,0
8385,25,85850,MORTGAGE,9.0,MEDICAL,D,12000,15.99,0.12,N,2,1
2469,23,50004,RENT,5.0,MEDICAL,B,15000,11.49,0.3,N,2,0
2908,25,102000,MORTGAGE,4.0,HOMEIMPROVEMENT,D,12000,15.99,0.1,Y,3,0
22454,22,41682,MORTGAGE,3.0,DEBTCONSOLIDATION,A,18000,7.88,0.43,N,4,0
39207,34,75000,MORTGAGE,2.0,VENTURE,B,20000,12.21,0.27,N,8,0
45688,32,78000,MORTGAGE,9.0,HOMEIMPROVEMENT,B,8000,10.37,0.1,N,6,0
54666,35,50000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,5000,6.54,0.1,N,7,0
5413,26,270000,MORTGAGE,4.0,EDUCATION,B,6000,11.46,0.02,N,3,0
8050,32,49000,MORTGAGE,4.0,EDUCATION,C,8500,13.49,0.17,N,6,1
35145,25,150000,MORTGAGE,9.0,MEDICAL,A,6000,7.74,0.04,N,3,0
35603,29,25000,RENT,1.0,PERSONAL,A,8000,5.99,0.32,N,5,1
9501,26,55000,RENT,0.0,HOMEIMPROVEMENT,A,10000,5.99,0.18,N,4,0
32871,24,74400,RENT,1.0,VENTURE,C,3600,13.43,0.05,N,3,0
45343,21,32000,MORTGAGE,4.0,MEDICAL,D,7000,15.62,0.22,N,4,1
39989,23,69000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,7000,7.14,0.1,N,4,0
9575,25,39000,RENT,7.0,HOMEIMPROVEMENT,C,16800,13.92,0.44,Y,4,1
3555,26,30000,MORTGAGE,2.0,EDUCATION,B,4000,11.86,0.13,N,3,0
52673,24,32000,RENT,4.0,MEDICAL,B,13650,10.75,0.41,N,2,1
22928,26,35000,RENT,1.0,PERSONAL,C,10000,14.22,0.29,N,2,0
52745,43,68000,MORTGAGE,10.0,HOMEIMPROVEMENT,C,10000,13.49,0.15,Y,11,0
4115,22,58650,RENT,6.0,MEDICAL,D,15000,15.05,0.22,N,4,1
47618,22,30000,RENT,1.0,EDUCATION,B,5000,12.18,0.17,N,3,0
17850,24,80000,MORTGAGE,5.0,EDUCATION,A,12000,7.49,0.15,N,4,0
51470,42,60000,MORTGAGE,6.0,DEBTCONSOLIDATION,B,6000,9.62,0.1,N,14,0
10118,25,55000,OWN,9.0,MEDICAL,B,15000,12.69,0.27,N,3,0
28124,28,90000,MORTGAGE,4.0,MEDICAL,B,6000,11.71,0.07,N,10,0
35814,22,140000,MORTGAGE,6.0,EDUCATION,E,24250,16.4,0.17,N,2,0
41005,30,50000,RENT,4.0,DEBTCONSOLIDATION,B,8000,11.49,0.16,N,10,0
18653,25,50000,OWN,6.0,VENTURE,A,4000,7.49,0.08,N,2,0
14882,28,40000,MORTGAGE,4.0,MEDICAL,A,8000,7.51,0.2,N,7,0
25227,27,100000,RENT,4.0,VENTURE,D,25000,15.21,0.25,N,6,0
24403,27,100000,MORTGAGE,3.0,PERSONAL,B,18000,9.88,0.18,N,9,0
1401,21,30000,RENT,2.0,EDUCATION,C,6000,13.23,0.2,Y,4,0
47863,24,50000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,16000,6.03,0.32,N,4,0
4073,25,60000,RENT,2.0,PERSONAL,A,3000,9.63,0.05,N,4,0
22596,23,75800,MORTGAGE,0.0,PERSONAL,A,10000,6.54,0.14,N,4,0
41273,21,80000,MORTGAGE,5.0,PERSONAL,A,10000,7.66,0.13,N,2,0
13365,27,90000,MORTGAGE,10.0,EDUCATION,A,5000,8.49,0.06,N,7,0
18401,22,29000,RENT,6.0,PERSONAL,A,12000,7.88,0.41,N,4,1
25225,26,105000,MORTGAGE,2.0,EDUCATION,A,6000,7.51,0.06,N,3,0
11700,66,30000,RENT,0.0,PERSONAL,F,6000,18.67,0.2,N,27,0
46651,22,60000,RENT,6.0,PERSONAL,B,12000,11.71,0.2,N,3,0
8787,29,78000,RENT,0.0,VENTURE,A,4800,6.03,0.06,N,6,0
50712,23,25000,MORTGAGE,3.0,VENTURE,B,3000,11.99,0.12,N,2,0
1417,23,80000,MORTGAGE,7.0,VENTURE,A,11000,6.62,0.14,N,3,0
32221,24,80000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,10000,6.03,0.13,N,4,0
7770,26,106000,MORTGAGE,10.0,PERSONAL,A,10000,7.14,0.09,N,3,0
38541,29,58000,RENT,6.0,VENTURE,A,3200,7.29,0.06,N,8,0
